,CH1,CH2,CH3,CH4,,Gate Volteage,Drain Voltage,Drain Current
2723,1278,-127,10364,384,,0.09984375,-1.98438E-05,0.000024
2724,1279,0,10519,1038,,0.099921875,0,0.000064875
2725,1280,-128,12559,1273,,0.1,-0.00002,7.95625E-05
2726,1149,-131,14354,777,,0.089765625,-2.04688E-05,4.85625E-05
2727,1151,-255,13276,1276,,0.089921875,-3.98438E-05,0.00007975
2728,885,-1,10716,-285,,0.069140625,-1.5625E-07,-1.78125E-05
2729,772,-128,10889,272,,0.0603125,-0.00002,0.000017
2730,1153,253,11652,764,,0.090078125,3.95313E-05,0.00004775
2731,894,-384,12665,126,,0.06984375,-0.00006,0.000007875
2732,1157,-380,13312,257,,0.090390625,-0.000059375,1.60625E-05
2733,1152,-256,10342,386,,0.09,-0.00004,0.000024125
2734,1152,-507,9447,258,,0.09,-7.92188E-05,0.000016125
2735,892,-775,11493,367,,0.0696875,-0.000121094,2.29375E-05
2736,1152,3,12165,766,,0.09,4.6875E-07,0.000047875
2737,896,-4,12166,772,,0.07,-0.000000625,0.00004825
2738,1153,-128,10608,513,,0.090078125,-0.00002,3.20625E-05
2739,1152,-129,10626,508,,0.09,-2.01563E-05,0.00003175
2740,1025,-255,10095,770,,0.080078125,-3.98438E-05,0.000048125
2741,1153,0,9983,638,,0.090078125,0,0.000039875
2742,1151,123,10654,254,,0.089921875,1.92188E-05,0.000015875
2743,1151,-511,12288,509,,0.089921875,-7.98438E-05,3.18125E-05
2744,1023,1,13692,896,,0.079921875,1.5625E-07,0.000056
2745,1026,-134,11681,1,,0.08015625,-2.09375E-05,6.25E-08
2746,766,509,10368,519,,0.05984375,7.95313E-05,3.24375E-05
2747,1148,18,10842,-635,,0.0896875,2.8125E-06,-3.96875E-05
2748,899,0,12033,878,,0.070234375,0,0.000054875
2749,1147,-257,11773,1284,,0.089609375,-4.01563E-05,0.00008025
2750,1280,-131,11904,-128,,0.1,-2.04688E-05,-0.000008
2751,1153,-382,9852,768,,0.090078125,-5.96875E-05,0.000048
2752,1026,262,12944,387,,0.08015625,4.09375E-05,2.41875E-05
2753,1407,2,12800,891,,0.109921875,3.125E-07,5.56875E-05
2754,1280,520,13556,-659,,0.1,0.00008125,-4.11875E-05
2755,1408,120,11166,-128,,0.11,0.00001875,-0.000008
2756,1151,-127,10885,1165,,0.089921875,-1.98438E-05,7.28125E-05
2757,1155,0,12544,1026,,0.090234375,0,0.000064125
2758,768,-128,11392,512,,0.06,-0.00002,0.000032
2759,1017,123,10756,-260,,0.079453125,1.92188E-05,-0.00001625
2760,1281,8,11244,761,,0.100078125,0.00000125,4.75625E-05
2761,911,-137,13121,902,,0.071171875,-2.14063E-05,0.000056375
2762,896,0,12908,1026,,0.07,0,0.000064125
2763,1153,-513,9868,627,,0.090078125,-8.01563E-05,3.91875E-05
2764,1029,130,9750,-507,,0.080390625,2.03125E-05,-3.16875E-05
2765,1536,-256,10933,1044,,0.12,-0.00004,0.00006525
2766,1008,130,13574,1125,,0.07875,2.03125E-05,7.03125E-05
2767,1034,-256,11482,503,,0.08078125,-0.00004,3.14375E-05
2768,1406,137,10779,659,,0.10984375,2.14063E-05,4.11875E-05
2769,1019,-4,12167,1291,,0.079609375,-0.000000625,8.06875E-05
2770,1157,4,12674,1655,,0.090390625,0.000000625,0.000103438
2771,1282,259,12928,648,,0.10015625,4.04688E-05,0.0000405
2772,1535,-256,12549,-4,,0.119921875,-0.00004,-0.00000025
2773,1280,391,10642,104,,0.1,6.10938E-05,0.0000065
2774,1150,-512,11627,1651,,0.08984375,-0.00008,0.000103188
2775,895,254,12162,1181,,0.069921875,3.96875E-05,7.38125E-05
2776,1285,-4,11767,-256,,0.100390625,-0.000000625,-0.000016
2777,1412,128,11391,-4,,0.1103125,0.00002,-0.00000025
2778,890,113,11711,649,,0.06953125,1.76563E-05,4.05625E-05
2779,1161,-514,15003,1024,,0.090703125,-8.03125E-05,0.000064
2780,1404,-376,13589,-503,,0.1096875,-0.00005875,-3.14375E-05
2781,1014,-384,10596,1661,,0.07921875,-0.00006,0.000103813
2782,1039,-370,10249,247,,0.081171875,-5.78125E-05,1.54375E-05
2783,1537,381,11789,1155,,0.120078125,5.95313E-05,7.21875E-05
2784,1140,-5,13709,-387,,0.0890625,-7.8125E-07,-2.41875E-05
2785,896,115,11664,491,,0.07,1.79688E-05,3.06875E-05
2786,1154,265,9593,646,,0.09015625,4.14063E-05,0.000040375
2787,1402,-504,13238,-1000,,0.10953125,-0.00007875,-0.0000625
2788,1537,-127,12416,-635,,0.120078125,-1.98438E-05,-3.96875E-05
2789,1158,-385,13568,369,,0.09046875,-6.01563E-05,2.30625E-05
2790,896,148,13942,898,,0.07,0.000023125,0.000056125
2791,1148,249,13437,1280,,0.0896875,3.89063E-05,0.00008
2792,1406,-265,14593,1373,,0.10984375,-4.14063E-05,8.58125E-05
2793,1149,-120,13172,-640,,0.089765625,-0.00001875,-0.00004
2794,1151,-5,12155,1433,,0.089921875,-7.8125E-07,8.95625E-05
2795,1024,-258,11637,125,,0.08,-4.03125E-05,7.8125E-06
2796,1152,5,11284,664,,0.09,7.8125E-07,0.0000415
2797,1151,384,13175,896,,0.089921875,0.00006,0.000056
2798,1408,-130,12156,759,,0.11,-2.03125E-05,4.74375E-05
2799,1284,-9,12150,386,,0.1003125,-1.40625E-06,0.000024125
2800,903,3,13176,-5,,0.070546875,4.6875E-07,-3.125E-07
2801,760,-382,14690,-772,,0.059375,-5.96875E-05,-0.00004825
2802,1150,0,15224,543,,0.08984375,0,3.39375E-05
2803,1152,128,12688,1408,,0.09,0.00002,0.000088
2804,1409,-513,11139,616,,0.110078125,-8.01563E-05,0.0000385
2805,1148,-135,12160,-126,,0.0896875,-2.10938E-05,-0.000007875
2806,896,-2,13438,124,,0.07,-3.125E-07,0.00000775
2807,1024,0,12032,137,,0.08,0,8.5625E-06
2808,1149,127,11248,888,,0.089765625,1.98438E-05,0.0000555
2809,1024,0,11126,-255,,0.08,0,-1.59375E-05
2810,1282,255,13824,519,,0.10015625,3.98438E-05,3.24375E-05
2811,1155,0,12560,384,,0.090234375,0,0.000024
2812,1028,258,13420,388,,0.0803125,4.03125E-05,0.00002425
2813,1408,-507,13715,1019,,0.11,-7.92188E-05,6.36875E-05
2814,1028,-1,13307,770,,0.0803125,-1.5625E-07,0.000048125
2815,1273,-382,12942,1016,,0.099453125,-5.96875E-05,0.0000635
2816,1151,-127,11007,1024,,0.089921875,-1.98438E-05,0.000064
2817,1023,-384,12681,12,,0.079921875,-0.00006,0.00000075
2818,1281,-246,13447,256,,0.100078125,-3.84375E-05,0.000016
2819,1149,125,15240,1024,,0.089765625,1.95313E-05,0.000064
2820,1154,383,14126,256,,0.09015625,5.98438E-05,0.000016
2821,1281,255,12163,121,,0.100078125,3.98438E-05,7.5625E-06
2822,1406,510,14984,1024,,0.10984375,7.96875E-05,0.000064
2823,1154,-126,13312,788,,0.09015625,-1.96875E-05,0.00004925
2824,1023,127,14978,-254,,0.079921875,1.98438E-05,-0.000015875
2825,1018,-257,13190,128,,0.07953125,-4.01563E-05,0.000008
2826,1406,250,14080,213,,0.10984375,3.90625E-05,1.33125E-05
2827,1163,-98,13186,2410,,0.090859375,-1.53125E-05,0.000150625
2828,1024,-385,13568,606,,0.08,-6.01563E-05,0.000037875
2829,1021,-384,11775,-385,,0.079765625,-0.00006,-2.40625E-05
2830,1280,-248,14240,505,,0.1,-0.00003875,3.15625E-05
2831,1151,135,14336,-256,,0.089921875,2.10938E-05,-0.000016
2832,1279,-15,15493,907,,0.099921875,-2.34375E-06,5.66875E-05
2833,1281,-384,13590,384,,0.100078125,-0.00006,0.000024
2834,1528,138,12946,1020,,0.119375,2.15625E-05,0.00006375
2835,769,129,14848,259,,0.060078125,2.01563E-05,1.61875E-05
2836,1285,379,15869,1416,,0.100390625,5.92188E-05,0.0000885
2837,1024,-128,14094,624,,0.08,-0.00002,0.000039
2838,1280,0,12288,387,,0.1,0,2.41875E-05
2839,1023,-253,11498,1145,,0.079921875,-3.95313E-05,7.15625E-05
2840,1283,-6,13443,2171,,0.100234375,-9.375E-07,0.000135688
2841,770,-123,10911,-111,,0.06015625,-1.92188E-05,-6.9375E-06
2842,1024,-384,11030,-373,,0.08,-0.00006,-2.33125E-05
2843,1152,-130,12288,389,,0.09,-2.03125E-05,2.43125E-05
2844,1020,5,12059,899,,0.0796875,7.8125E-07,5.61875E-05
2845,1159,258,14717,632,,0.090546875,4.03125E-05,0.0000395
2846,1391,-643,11233,-133,,0.108671875,-0.000100469,-8.3125E-06
2847,510,-2,12397,263,,0.03984375,-3.125E-07,1.64375E-05
2848,1304,-132,12929,390,,0.101875,-0.000020625,0.000024375
2849,1279,-128,13192,766,,0.099921875,-0.00002,0.000047875
2850,1024,1,10998,515,,0.08,1.5625E-07,3.21875E-05
2851,1278,-122,10755,1021,,0.09984375,-1.90625E-05,6.38125E-05
2852,1278,-386,10743,640,,0.09984375,-6.03125E-05,0.00004
2853,1280,243,12854,261,,0.1,3.79688E-05,1.63125E-05
2854,1408,128,13439,255,,0.11,0.00002,1.59375E-05
2855,1026,-256,13064,373,,0.08015625,-0.00004,2.33125E-05
2856,900,4,12026,751,,0.0703125,0.000000625,4.69375E-05
2857,1278,-128,12156,-1036,,0.09984375,-0.00002,-0.00006475
2858,1280,-514,11233,1811,,0.1,-8.03125E-05,0.000113188
2859,1407,-383,10494,385,,0.109921875,-5.98438E-05,2.40625E-05
2860,1140,-252,10631,1414,,0.0890625,-0.000039375,0.000088375
2861,1026,0,10753,-256,,0.08015625,0,-0.000016
2862,1412,-10,10610,274,,0.1103125,-1.5625E-06,0.000017125
2863,1280,-639,10112,770,,0.1,-9.98438E-05,0.000048125
2864,1151,-253,10622,-256,,0.089921875,-3.95313E-05,-0.000016
2865,1152,241,10731,-786,,0.09,3.76563E-05,-0.000049125
2866,1024,147,12402,252,,0.08,2.29688E-05,0.00001575
2867,1146,-767,11970,246,,0.08953125,-0.000119844,0.000015375
2868,1156,-3,10494,1278,,0.0903125,-4.6875E-07,0.000079875
2869,1021,0,11387,659,,0.079765625,0,4.11875E-05
2870,1279,-382,10880,11,,0.099921875,-5.96875E-05,6.875E-07
2871,1026,128,12161,1282,,0.08015625,0.00002,0.000080125
2872,1022,-132,10609,-259,,0.07984375,-0.000020625,-1.61875E-05
2873,895,-129,9731,120,,0.069921875,-2.01563E-05,0.0000075
2874,1281,3,9726,-1527,,0.100078125,4.6875E-07,-9.54375E-05
2875,1279,128,10225,634,,0.099921875,0.00002,0.000039625
2876,1536,-130,11648,-523,,0.12,-2.03125E-05,-3.26875E-05
2877,1154,-127,9768,633,,0.09015625,-1.98438E-05,3.95625E-05
2878,1278,-256,8437,1280,,0.09984375,-0.00004,0.00008
2879,1155,-10,10813,528,,0.090234375,-1.5625E-06,0.000033
2880,1157,124,11154,237,,0.090390625,0.000019375,1.48125E-05
2881,1019,378,10506,1676,,0.079609375,5.90625E-05,0.00010475
2882,1280,384,9596,0,,0.1,0.00006,0
2883,1024,-120,9584,896,,0.08,-0.00001875,0.000056
2884,1281,-256,11018,376,,0.100078125,-0.00004,0.0000235
2885,1281,0,12192,512,,0.100078125,0,0.000032
2886,1025,-257,8832,370,,0.080078125,-4.01563E-05,0.000023125
2887,1280,-1,9077,-258,,0.1,-1.5625E-07,-0.000016125
2888,1022,-3,9869,901,,0.07984375,-4.6875E-07,5.63125E-05
2889,1149,-255,11511,1038,,0.089765625,-3.98438E-05,0.000064875
2890,1152,-128,10384,-390,,0.09,-0.00002,-0.000024375
2891,1013,-126,9007,-429,,0.079140625,-1.96875E-05,-2.68125E-05
2892,1537,-127,8761,1262,,0.120078125,-1.98438E-05,0.000078875
2893,917,-16,11697,1154,,0.071640625,-0.0000025,0.000072125
2894,1019,132,10905,1160,,0.079609375,0.000020625,0.0000725
2895,1029,-383,8596,-491,,0.080390625,-5.98438E-05,-3.06875E-05
2896,768,133,8839,0,,0.06,2.07813E-05,0
2897,1150,256,10742,241,,0.08984375,0.00004,1.50625E-05
2898,1152,-1,11261,1022,,0.09,-1.5625E-07,0.000063875
2899,1152,-1,11391,-251,,0.09,-1.5625E-07,-1.56875E-05
2900,1152,-129,11363,-388,,0.09,-2.01563E-05,-0.00002425
2901,1152,-3,10112,620,,0.09,-4.6875E-07,0.00003875
2902,1152,256,10768,1916,,0.09,0.00004,0.00011975
2903,1023,145,11410,1541,,0.079921875,2.26563E-05,9.63125E-05
2904,1275,-639,9727,511,,0.099609375,-9.98438E-05,3.19375E-05
2905,1413,-17,11597,1386,,0.110390625,-2.65625E-06,0.000086625
2906,1163,-5,10806,1171,,0.090859375,-7.8125E-07,7.31875E-05
2907,1022,383,9090,1031,,0.07984375,5.98438E-05,6.44375E-05
2908,1152,-11,10248,121,,0.09,-1.71875E-06,7.5625E-06
2909,896,-126,11264,-384,,0.07,-1.96875E-05,-0.000024
2910,1156,131,13835,146,,0.0903125,2.04688E-05,0.000009125
2911,1152,-7,13692,1015,,0.09,-1.09375E-06,6.34375E-05
2912,1149,-253,12113,-252,,0.089765625,-3.95313E-05,-0.00001575
2913,897,1,8815,1160,,0.070078125,1.5625E-07,0.0000725
2914,902,-265,7844,1283,,0.07046875,-4.14063E-05,8.01875E-05
2915,1280,-382,11520,2048,,0.1,-5.96875E-05,0.000128
2916,1024,-130,12397,1506,,0.08,-2.03125E-05,0.000094125
2917,1150,-385,10021,-758,,0.08984375,-6.01563E-05,-0.000047375
2918,1149,-2,9600,384,,0.089765625,-3.125E-07,0.000024
2919,1287,11,9708,1158,,0.100546875,1.71875E-06,0.000072375
2920,774,-256,10370,-391,,0.06046875,-0.00004,-2.44375E-05
2921,762,-132,10249,-640,,0.05953125,-0.000020625,-0.00004
2922,1154,129,12686,157,,0.09015625,2.01563E-05,9.8125E-06
2923,1024,128,11646,1411,,0.08,0.00002,8.81875E-05
2924,767,124,12306,888,,0.059921875,0.000019375,0.0000555
2925,898,-259,12025,893,,0.07015625,-4.04688E-05,5.58125E-05
2926,1027,-112,10822,124,,0.080234375,-0.0000175,0.00000775
2927,1284,256,9089,509,,0.1003125,0.00004,3.18125E-05
2928,1400,-255,11540,-256,,0.109375,-3.98438E-05,-0.000016
2929,892,384,12920,513,,0.0696875,0.00006,3.20625E-05
2930,903,123,13440,128,,0.070546875,1.92188E-05,0.000008
2931,1272,-131,11837,536,,0.099375,-2.04688E-05,0.0000335
2932,1408,0,10753,-1016,,0.11,0,-0.0000635
2933,1271,-254,11362,-67,,0.099296875,-3.96875E-05,-4.1875E-06
2934,1536,-127,12142,637,,0.12,-1.98438E-05,3.98125E-05
2935,1153,-2,10371,759,,0.090078125,-3.125E-07,4.74375E-05
2936,1279,-389,11275,1407,,0.099921875,-6.07813E-05,8.79375E-05
2937,896,-377,10608,928,,0.07,-5.89063E-05,0.000058
2938,1026,252,10404,-125,,0.08015625,0.000039375,-7.8125E-06
2939,1026,-512,11649,639,,0.08015625,-0.00008,3.99375E-05
2940,1545,2,10866,-257,,0.120703125,3.125E-07,-1.60625E-05
2941,1403,-383,11776,1147,,0.109609375,-5.98438E-05,7.16875E-05
2942,1151,1,12669,1024,,0.089921875,1.5625E-07,0.000064
2943,1152,-125,10916,512,,0.09,-1.95313E-05,0.000032
2944,898,-131,9728,904,,0.07015625,-2.04688E-05,0.0000565
2945,895,-10,12078,232,,0.069921875,-1.5625E-06,0.0000145
2946,1012,128,13549,1782,,0.0790625,0.00002,0.000111375
2947,1410,-2,13835,1539,,0.11015625,-3.125E-07,9.61875E-05
2948,895,387,12544,896,,0.069921875,6.04688E-05,0.000056
2949,1148,-9,13058,1536,,0.0896875,-1.40625E-06,0.000096
2950,1407,-490,11896,-136,,0.109921875,-7.65625E-05,-0.0000085
2951,1153,517,12037,-122,,0.090078125,8.07813E-05,-0.000007625
2952,1152,-286,12550,-393,,0.09,-4.46875E-05,-2.45625E-05
2953,1151,-245,13051,-640,,0.089921875,-3.82813E-05,-0.00004
2954,1280,381,13441,34,,0.1,5.95313E-05,0.000002125
2955,1154,-383,13440,1789,,0.09015625,-5.98438E-05,0.000111813
2956,1024,131,12032,640,,0.08,2.04688E-05,0.00004
2957,1024,387,11014,-898,,0.08,6.04688E-05,-0.000056125
2958,1022,258,11607,997,,0.07984375,4.03125E-05,6.23125E-05
2959,1274,134,13442,2570,,0.09953125,2.09375E-05,0.000160625
2960,1152,-128,12415,606,,0.09,-0.00002,0.000037875
2961,896,-131,13442,-240,,0.07,-2.04688E-05,-0.000015
2962,1025,507,11690,1146,,0.080078125,7.92188E-05,0.000071625
2963,1028,-514,11160,-653,,0.0803125,-8.03125E-05,-4.08125E-05
2964,1270,7,12962,577,,0.09921875,1.09375E-06,3.60625E-05
2965,639,-384,13695,1016,,0.049921875,-0.00006,0.0000635
2966,1160,13,13296,382,,0.090625,2.03125E-06,0.000023875
2967,887,127,12409,901,,0.069296875,1.98438E-05,5.63125E-05
2968,1034,-3,11635,495,,0.08078125,-4.6875E-07,3.09375E-05
2969,1409,-254,11008,128,,0.110078125,-3.96875E-05,0.000008
2970,1274,-513,12289,645,,0.09953125,-8.01563E-05,4.03125E-05
2971,1024,-396,12152,1140,,0.08,-0.000061875,0.00007125
2972,896,-3,13177,1291,,0.07,-4.6875E-07,8.06875E-05
2973,1151,254,12176,-233,,0.089921875,3.96875E-05,-1.45625E-05
2974,1025,381,10622,-640,,0.080078125,5.95313E-05,-0.00004
2975,1279,-131,11265,-516,,0.099921875,-2.04688E-05,-0.00003225
2976,880,-380,11016,393,,0.06875,-0.000059375,2.45625E-05
2977,648,3,12438,1152,,0.050625,4.6875E-07,0.000072
2978,1283,-138,13450,364,,0.100234375,-2.15625E-05,0.00002275
2979,756,-385,12909,-133,,0.0590625,-6.01563E-05,-8.3125E-06
2980,912,-252,11357,1545,,0.07125,-0.000039375,9.65625E-05
2981,1281,-5,11017,402,,0.100078125,-7.8125E-07,0.000025125
2982,1143,122,13751,128,,0.089296875,1.90625E-05,0.000008
2983,1022,-395,13709,392,,0.07984375,-6.17188E-05,0.0000245
2984,1536,510,10376,-387,,0.12,7.96875E-05,-2.41875E-05
2985,1040,-339,11422,1003,,0.08125,-5.29688E-05,6.26875E-05
2986,1018,-250,12416,121,,0.07953125,-3.90625E-05,7.5625E-06
2987,1409,260,10880,-646,,0.110078125,0.000040625,-0.000040375
2988,889,235,11016,396,,0.069453125,3.67188E-05,0.00002475
2989,1017,-518,11642,512,,0.079453125,-8.09375E-05,0.000032
2990,1531,-248,12561,396,,0.119609375,-0.00003875,0.00002475
2991,890,-257,12013,1280,,0.06953125,-4.01563E-05,0.00008
2992,1156,7,9832,731,,0.0903125,1.09375E-06,4.56875E-05
2993,1023,-3,11046,128,,0.079921875,-4.6875E-07,0.000008
2994,1280,-127,12924,768,,0.1,-1.98438E-05,0.000048
2995,897,128,11543,-142,,0.070078125,0.00002,-0.000008875
2996,896,-130,10618,-242,,0.07,-2.03125E-05,-0.000015125
2997,1278,-273,9971,629,,0.09984375,-4.26563E-05,3.93125E-05
2998,1154,510,11384,507,,0.09015625,7.96875E-05,3.16875E-05
2999,1154,132,11269,-523,,0.09015625,0.000020625,-3.26875E-05
3000,1024,256,11259,518,,0.08,0.00004,0.000032375
3001,1152,-128,10751,128,,0.09,-0.00002,0.000008
3002,1153,255,11525,1565,,0.090078125,3.98438E-05,9.78125E-05
3003,1281,-259,12160,1921,,0.100078125,-4.04688E-05,0.000120063
3004,1149,515,12662,1246,,0.089765625,8.04688E-05,0.000077875
3005,896,0,10752,-391,,0.07,0,-2.44375E-05
3006,1156,10,9866,272,,0.0903125,1.5625E-06,0.000017
3007,1020,256,11507,510,,0.0796875,0.00004,0.000031875
3008,900,-257,13184,763,,0.0703125,-4.01563E-05,4.76875E-05
3009,1279,0,10795,-512,,0.099921875,0,-0.000032
3010,890,-383,10594,-635,,0.06953125,-5.98438E-05,-3.96875E-05
3011,892,-272,12274,236,,0.0696875,-0.0000425,0.00001475
3012,1150,0,11660,894,,0.08984375,0,0.000055875
3013,1028,-379,11273,897,,0.0803125,-5.92188E-05,5.60625E-05
3014,1024,-384,9984,896,,0.08,-0.00006,0.000056
3015,1152,-384,11402,531,,0.09,-0.00006,3.31875E-05
3016,1028,-118,12683,-384,,0.0803125,-1.84375E-05,-0.000024
3017,1539,253,13176,762,,0.120234375,3.95313E-05,0.000047625
3018,1137,247,10677,0,,0.088828125,3.85938E-05,0
3019,767,-256,9602,-125,,0.059921875,-0.00004,-7.8125E-06
3020,900,134,11399,-384,,0.0703125,2.09375E-05,-0.000024
3021,1024,513,11263,758,,0.08,8.01563E-05,0.000047375
3022,1023,126,11635,511,,0.079921875,1.96875E-05,3.19375E-05
3023,1021,-6,8469,879,,0.079765625,-9.375E-07,5.49375E-05
3024,1157,130,9100,784,,0.090390625,2.03125E-05,0.000049
3025,759,-112,11493,361,,0.059296875,-0.0000175,2.25625E-05
3026,1534,-257,10496,1424,,0.11984375,-4.01563E-05,0.000089
3027,1288,-124,7936,1401,,0.100625,-0.000019375,8.75625E-05
3028,1025,253,10149,-286,,0.080078125,3.95313E-05,-0.000017875
3029,1281,-129,10880,14,,0.100078125,-2.01563E-05,0.000000875
3030,1279,130,12660,625,,0.099921875,2.03125E-05,3.90625E-05
3031,1407,-128,9745,-392,,0.109921875,-0.00002,-0.0000245
3032,1143,133,9466,275,,0.089296875,2.07813E-05,1.71875E-05
3033,768,129,8960,522,,0.06,2.01563E-05,0.000032625
3034,1032,246,11144,1274,,0.080625,3.84375E-05,0.000079625
3035,1279,-256,11140,-20,,0.099921875,-0.00004,-0.00000125
3036,1151,382,10112,-239,,0.089921875,5.96875E-05,-1.49375E-05
3037,1149,144,9970,1023,,0.089765625,0.0000225,6.39375E-05
3038,1155,-255,11643,-6,,0.090234375,-3.98438E-05,-0.000000375
3039,896,-8,10764,-390,,0.07,-0.00000125,-0.000024375
3040,1024,384,10358,124,,0.08,0.00006,0.00000775
3041,896,2,9344,-122,,0.07,3.125E-07,-0.000007625
3042,1406,-257,10000,1799,,0.10984375,-4.01563E-05,0.000112438
3043,895,-130,11142,501,,0.069921875,-2.03125E-05,3.13125E-05
3044,1417,128,11494,778,,0.110703125,0.00002,0.000048625
3045,1148,0,8847,513,,0.0896875,0,3.20625E-05
3046,1295,2,9647,902,,0.101171875,3.125E-07,0.000056375
3047,1534,386,11257,635,,0.11984375,6.03125E-05,3.96875E-05
3048,888,632,10358,-14,,0.069375,0.00009875,-0.000000875
3049,1019,-239,8732,-135,,0.079609375,-3.73438E-05,-8.4375E-06
3050,1278,-513,8061,384,,0.09984375,-8.01563E-05,0.000024
3051,1024,-6,9267,-246,,0.08,-9.375E-07,-0.000015375
3052,1280,-128,10495,-379,,0.1,-0.00002,-2.36875E-05
3053,770,-128,9608,-1026,,0.06015625,-0.00002,-0.000064125
3054,778,-6,9599,270,,0.06078125,-9.375E-07,0.000016875
3055,1406,-384,9714,1156,,0.10984375,-0.00006,0.00007225
3056,1279,517,11137,372,,0.099921875,8.07813E-05,0.00002325
3057,1406,-3,9181,511,,0.10984375,-4.6875E-07,3.19375E-05
3058,1014,387,8079,645,,0.07921875,6.04688E-05,4.03125E-05
3059,1156,0,9360,768,,0.0903125,0,0.000048
3060,1269,-256,9697,-130,,0.099140625,-0.00004,-0.000008125
3061,768,-128,8314,254,,0.06,-0.00002,0.000015875
3062,1283,-258,8319,-512,,0.100234375,-4.03125E-05,-0.000032
3063,1023,-530,8055,-393,,0.079921875,-8.28125E-05,-2.45625E-05
3064,1408,127,9323,-639,,0.11,1.98438E-05,-3.99375E-05
3065,1172,-379,10247,-792,,0.0915625,-5.92188E-05,-0.0000495
3066,892,125,9603,633,,0.0696875,1.95313E-05,3.95625E-05
3067,1402,256,9609,1011,,0.10953125,0.00004,6.31875E-05
3068,1283,-3,8960,1906,,0.100234375,-4.6875E-07,0.000119125
3069,1152,0,10107,-124,,0.09,0,-0.00000775
3070,1284,-2,10237,1813,,0.1003125,-3.125E-07,0.000113313
3071,1410,-130,10114,1518,,0.11015625,-2.03125E-05,0.000094875
3072,894,126,9591,-266,,0.06984375,1.96875E-05,-0.000016625
3073,891,-256,9062,248,,0.069609375,-0.00004,0.0000155
3074,1279,130,11520,-135,,0.099921875,2.03125E-05,-8.4375E-06
3075,1028,-3,7477,-130,,0.0803125,-4.6875E-07,-0.000008125
3076,1021,383,7269,382,,0.079765625,5.98438E-05,0.000023875
3077,1150,-100,10066,247,,0.08984375,-0.000015625,1.54375E-05
3078,1039,-267,10121,1401,,0.081171875,-4.17188E-05,8.75625E-05
3079,766,384,9987,674,,0.05984375,0.00006,0.000042125
3080,1023,-256,8441,-128,,0.079921875,-0.00004,-0.000008
3081,1023,-139,8156,640,,0.079921875,-2.17188E-05,0.00004
3082,1279,255,10889,1529,,0.099921875,3.98438E-05,9.55625E-05
3083,895,-254,10506,10,,0.069921875,-3.96875E-05,0.000000625
3084,1537,-381,10368,-1021,,0.120078125,-5.95313E-05,-6.38125E-05
3085,1152,253,8698,-133,,0.09,3.95313E-05,-8.3125E-06
3086,1410,380,12063,262,,0.11015625,0.000059375,0.000016375
3087,1156,3,12323,1533,,0.0903125,4.6875E-07,9.58125E-05
3088,1024,0,9498,376,,0.08,0,0.0000235
3089,1146,-7,7444,-403,,0.08953125,-1.09375E-06,-2.51875E-05
3090,1282,11,8843,862,,0.10015625,1.71875E-06,0.000053875
3091,1028,-644,11982,1291,,0.0803125,-0.000100625,8.06875E-05
3092,1026,121,10278,774,,0.08015625,1.89063E-05,0.000048375
3093,769,12,7552,-236,,0.060078125,0.000001875,-0.00001475
3094,1025,-508,9865,-512,,0.080078125,-0.000079375,-0.000032
3095,1152,512,10874,103,,0.09,0.00008,6.4375E-06
3096,1023,122,11253,1022,,0.079921875,1.90625E-05,0.000063875
3097,1025,-130,9610,-380,,0.080078125,-2.03125E-05,-0.00002375
3098,1283,-381,8721,-133,,0.100234375,-5.95313E-05,-8.3125E-06
3099,1278,0,9856,893,,0.09984375,0,5.58125E-05
3100,1024,-514,10246,259,,0.08,-8.03125E-05,1.61875E-05
3101,893,-382,11392,130,,0.069765625,-5.96875E-05,0.000008125
3102,1151,-645,10119,-286,,0.089921875,-0.000100781,-0.000017875
3103,1017,-15,9557,2250,,0.079453125,-2.34375E-06,0.000140625
